id,status,name,system
309237091,D,gimp3Plugins.lightning,x86_64-linux
309237086,D,gimpPlugins.bimp,aarch64-darwin
309237084,D,gimpPlugins.bimp,aarch64-linux
309237107,D,gimpPlugins.bimp,x86_64-darwin
309237085,D,gimpPlugins.bimp,x86_64-linux
309237093,D,gimpPlugins.farbfeld,aarch64-darwin
309237088,D,gimpPlugins.farbfeld,aarch64-linux
309237116,D,gimpPlugins.farbfeld,x86_64-darwin
309237097,D,gimpPlugins.farbfeld,x86_64-linux
309237089,D,gimpPlugins.fourier,aarch64-darwin
309237090,D,gimpPlugins.fourier,aarch64-linux
309237099,D,gimpPlugins.fourier,x86_64-darwin
309237092,D,gimpPlugins.fourier,x86_64-linux
309237101,D,gimpPlugins.gimp,aarch64-darwin
309237094,D,gimpPlugins.gimp,aarch64-linux
309237095,D,gimpPlugins.gimp,x86_64-darwin
309237096,D,gimpPlugins.gimp,x86_64-linux
309237098,D,gimpPlugins.gimplensfun,aarch64-darwin
309237100,D,gimpPlugins.gimplensfun,aarch64-linux
309237102,D,gimpPlugins.gimplensfun,x86_64-darwin
309237103,D,gimpPlugins.gimplensfun,x86_64-linux
309237110,D,gimpPlugins.gmic,aarch64-darwin
309237104,D,gimpPlugins.gmic,aarch64-linux
309237111,D,gimpPlugins.gmic,x86_64-darwin
309237117,D,gimpPlugins.gmic,x86_64-linux
309237105,D,gimpPlugins.lightning,aarch64-darwin
309237106,D,gimpPlugins.lightning,aarch64-linux
309237114,D,gimpPlugins.lightning,x86_64-darwin
309237118,D,gimpPlugins.lightning,x86_64-linux
309237109,D,gimpPlugins.lqrPlugin,aarch64-darwin
309237112,D,gimpPlugins.lqrPlugin,aarch64-linux
309237128,D,gimpPlugins.lqrPlugin,x86_64-darwin
309237119,D,gimpPlugins.lqrPlugin,x86_64-linux
309237113,D,gimpPlugins.resynthesizer,aarch64-darwin
309237115,D,gimpPlugins.resynthesizer,aarch64-linux
309237130,D,gimpPlugins.resynthesizer,x86_64-darwin
309237138,D,gimpPlugins.resynthesizer,x86_64-linux
309237137,D,gimpPlugins.texturize,aarch64-darwin
309237125,D,gimpPlugins.texturize,aarch64-linux
309237123,D,gimpPlugins.texturize,x86_64-darwin
309237127,D,gimpPlugins.texturize,x86_64-linux
309237120,D,gimpPlugins.waveletSharpen,aarch64-darwin
309237121,D,gimpPlugins.waveletSharpen,aarch64-linux
309237131,D,gimpPlugins.waveletSharpen,x86_64-darwin
309237124,D,gimpPlugins.waveletSharpen,x86_64-linux
309237143,D,git-cola,aarch64-darwin
309237140,D,git-cola,aarch64-linux
309237142,D,git-cola,x86_64-darwin
309237144,D,git-cola,x86_64-linux
309237147,D,gitify,aarch64-darwin
309237148,D,gitify,aarch64-linux
309237149,D,gitify,x86_64-darwin
309237150,D,gitify,x86_64-linux
309237155,D,glasgow,aarch64-darwin
309237156,D,glasgow,x86_64-darwin
308980323,D,gnat15Packages.gnatcoll-postgres,x86_64-darwin
309237161,D,gnome-applets,aarch64-linux
309237197,D,gnome-applets,x86_64-linux
309237187,D,gnome-browser-connector,aarch64-linux
309237201,D,gnome-browser-connector,x86_64-linux
309237182,D,gnome-flashback,aarch64-linux
309237188,D,gnome-flashback,x86_64-linux
309237202,D,gnome-frog,aarch64-linux
309237200,D,gnome-frog,x86_64-linux
309237203,D,gnome-initial-setup,aarch64-linux
309237195,D,gnome-initial-setup,x86_64-linux
309237205,D,gnome-panel-with-modules,aarch64-linux
309237190,D,gnome-panel-with-modules,x86_64-linux
309237183,D,gnome-panel,aarch64-linux
309237185,D,gnome-panel,x86_64-linux
309237194,D,gnome-session,aarch64-linux
309237193,D,gnome-session,x86_64-linux
309237191,D,gnome-shell,aarch64-linux
309237189,D,gnome-shell,x86_64-linux
309237204,D,gnome-tweaks,aarch64-linux
309237196,D,gnome-tweaks,x86_64-linux
309237170,D,gnome.nixos-gsettings-overrides,aarch64-linux
309237174,D,gnome.nixos-gsettings-overrides,x86_64-linux
309237207,D,gnomeExtensions.easyScreenCast,aarch64-linux
309237206,D,gnomeExtensions.easyScreenCast,x86_64-linux
309237208,D,gnomeExtensions.gsconnect,aarch64-linux
309237209,D,gnomeExtensions.gsconnect,x86_64-linux
309237212,D,go-away,aarch64-linux
309237229,D,go-away,x86_64-linux
309237216,D,goattracker-stereo,aarch64-darwin
309237213,D,goattracker-stereo,aarch64-linux
309237219,D,goattracker-stereo,x86_64-darwin
309237217,D,goattracker-stereo,x86_64-linux
309237214,D,goattracker,aarch64-darwin
309237220,D,goattracker,aarch64-linux
309237215,D,goattracker,x86_64-darwin
309237218,D,goattracker,x86_64-linux
309237221,D,gogui,aarch64-darwin
309237223,D,gogui,aarch64-linux
309237222,D,gogui,x86_64-darwin
309237224,D,gogui,x86_64-linux
309237227,D,gopro,aarch64-darwin
309237226,D,gopro,aarch64-linux
309237225,D,gopro,x86_64-darwin
309237228,D,gopro,x86_64-linux
309237230,F,gpio-utils,aarch64-linux
309237231,F,gpio-utils,x86_64-linux
309237233,D,gpscorrelate,aarch64-darwin
309237232,D,gpscorrelate,x86_64-darwin
309237234,D,gqrx-gr-audio,aarch64-darwin
309237237,D,gqrx-gr-audio,x86_64-darwin
309237238,D,gqrx-portaudio,aarch64-darwin
309237236,D,gqrx-portaudio,x86_64-darwin
309237239,D,gqrx,aarch64-darwin
309237235,D,gqrx,x86_64-darwin
309237243,D,gramps,aarch64-darwin
309237249,D,gramps,x86_64-darwin
309237241,D,grandorgue,aarch64-darwin
309237240,D,grandorgue,aarch64-linux
309237242,D,grandorgue,x86_64-darwin
309237246,D,grandorgue,x86_64-linux
309237248,D,grass,aarch64-darwin
309237247,D,grass,x86_64-darwin
309237255,D,gscan2pdf,aarch64-linux
309237257,D,gscan2pdf,x86_64-linux
309237254,D,gswatcher,aarch64-linux
309237252,D,gswatcher,x86_64-linux
309237258,D,gtkwave,aarch64-darwin
309237259,D,gtkwave,x86_64-darwin
309237274,D,gzdoom,aarch64-darwin
309237267,D,gzdoom,aarch64-linux
309237266,D,gzdoom,x86_64-darwin
309237268,D,gzdoom,x86_64-linux
309237272,D,hackneyed,aarch64-darwin
309237269,D,hackneyed,aarch64-linux
309237271,D,hackneyed,x86_64-darwin
309237270,D,hackneyed,x86_64-linux
309237273,D,halftone,aarch64-linux
309237275,D,halftone,x86_64-linux
309237286,D,haskellPackages.gi-vips,aarch64-darwin
309237287,D,haskellPackages.gi-vips,aarch64-linux
309237289,D,haskellPackages.gi-vips,x86_64-darwin
309237288,D,haskellPackages.gi-vips,x86_64-linux
309237294,D,healthchecks,aarch64-darwin
309237297,D,healthchecks,aarch64-linux
309237299,D,healthchecks,x86_64-darwin
309237296,D,healthchecks,x86_64-linux
309237298,D,hello-wayland,aarch64-linux
309237295,D,hello-wayland,x86_64-linux
309237300,D,hikounomizu,aarch64-darwin
309237311,D,hikounomizu,aarch64-linux
309237306,D,hikounomizu,x86_64-darwin
309237301,D,hikounomizu,x86_64-linux
309237305,D,hmcl,aarch64-darwin
309237304,D,hmcl,aarch64-linux
309237302,D,hmcl,x86_64-darwin
309237303,D,hmcl,x86_64-linux
309237313,D,home-assistant-component-tests.devolo_home_network,aarch64-linux
309237312,D,home-assistant-component-tests.devolo_home_network,x86_64-linux
309237316,D,home-assistant-component-tests.fritz,aarch64-linux
309237315,D,home-assistant-component-tests.fritz,x86_64-linux
309237314,D,home-assistant-component-tests.fritzbox_callmonitor,aarch64-linux
309237322,D,home-assistant-component-tests.fritzbox_callmonitor,x86_64-linux
309237321,D,home-assistant-component-tests.unifi,aarch64-linux
309237319,D,home-assistant-component-tests.unifi,x86_64-linux
309237385,D,hyprpanel,aarch64-linux
309237367,D,hyprpanel,x86_64-linux
309237342,D,i3lock-fancy,aarch64-linux
309237343,D,i3lock-fancy,x86_64-linux
309237345,D,i3lock-pixeled,aarch64-linux
309237344,D,i3lock-pixeled,x86_64-linux
309237346,F,idris2,aarch64-darwin
309237349,F,idris2,x86_64-darwin
309237357,F,idris2Packages.idris2,aarch64-darwin
309237356,F,idris2Packages.idris2,x86_64-darwin
309237354,D,idris2Packages.idris2Api,aarch64-darwin
309237353,D,idris2Packages.idris2Api,x86_64-darwin
309237363,D,idris2Packages.idris2Lsp,aarch64-darwin
309237362,D,idris2Packages.idris2Lsp,x86_64-darwin
309237359,D,idris2Packages.pack,aarch64-darwin
309237365,D,idris2Packages.pack,x86_64-darwin
309019272,F,idrisPackages.mhd,x86_64-darwin
309237383,D,ikiwiki-full,aarch64-linux
309237370,D,ikiwiki-full,x86_64-linux
309237379,D,ikiwiki,aarch64-linux
309237371,D,ikiwiki,x86_64-linux
309237376,D,imagemagick,aarch64-darwin
309237372,D,imagemagick,aarch64-linux
309237382,D,imagemagick,x86_64-darwin
309237373,D,imagemagick,x86_64-linux
309237375,D,imagemagickBig,aarch64-darwin
309237374,D,imagemagickBig,aarch64-linux
309237378,D,imagemagickBig,x86_64-darwin
309237377,D,imagemagickBig,x86_64-linux
309237388,D,imagemagick_light,aarch64-darwin
309237407,D,imagemagick_light,aarch64-linux
309237380,D,imagemagick_light,x86_64-darwin
309237384,D,imagemagick_light,x86_64-linux
309237405,D,imaginary,aarch64-darwin
309237381,D,imaginary,aarch64-linux
309237387,D,imaginary,x86_64-darwin
309237386,D,imaginary,x86_64-linux
309237391,D,img2pdf,aarch64-darwin
309237390,D,img2pdf,aarch64-linux
309237408,D,img2pdf,x86_64-darwin
309237389,D,img2pdf,x86_64-linux
309237402,D,imgproxy,aarch64-darwin
309237397,D,imgproxy,aarch64-linux
309237398,D,imgproxy,x86_64-darwin
309237399,D,imgproxy,x86_64-linux
309237403,D,immich,aarch64-linux
309237394,D,immich,x86_64-linux
309237422,D,inkscape-extensions.textext,aarch64-darwin
309237421,D,inkscape-extensions.textext,aarch64-linux
309237423,D,inkscape-extensions.textext,x86_64-darwin
309237412,D,inkscape-extensions.textext,x86_64-linux
309237417,D,inkscape-with-extensions,aarch64-darwin
309237430,D,inkscape-with-extensions,aarch64-linux
309237413,D,inkscape-with-extensions,x86_64-darwin
309237414,D,inkscape-with-extensions,x86_64-linux
309237411,D,inkscape,aarch64-darwin
309237404,D,inkscape,aarch64-linux
309237409,D,inkscape,x86_64-darwin
309237406,D,inkscape,x86_64-linux
309237445,D,interstellar,aarch64-linux
309237433,D,interstellar,x86_64-linux
309237431,D,invoice2data,aarch64-darwin
309237428,D,invoice2data,aarch64-linux
309237432,D,invoice2data,x86_64-darwin
309237429,D,invoice2data,x86_64-linux
309237434,D,iso-flags-png-320x240,aarch64-linux
309237440,D,iso-flags-png-320x240,x86_64-linux
309237456,D,iso-flags,aarch64-linux
309237452,D,iso-flags,x86_64-linux
309237451,D,itk,aarch64-darwin
309237458,D,itk,x86_64-darwin
309237457,D,itk_5,aarch64-darwin
309237453,D,itk_5,x86_64-darwin
309237460,D,itk_5_2,aarch64-darwin
309237449,F,itk_5_2,aarch64-linux
309237459,D,itk_5_2,x86_64-darwin
309237455,F,itk_5_2,x86_64-linux
309237462,D,jadx,aarch64-darwin
309237461,D,jadx,aarch64-linux
309237464,D,jadx,x86_64-darwin
309237463,D,jadx,x86_64-linux
309237465,D,jetuml,aarch64-darwin
309237467,D,jetuml,aarch64-linux
309237466,D,jetuml,x86_64-darwin
309237468,D,jetuml,x86_64-linux
309237471,D,jj-fzf,aarch64-linux
309237486,D,joplin,aarch64-linux
309237500,D,joplin,x86_64-linux
309237478,F,jujutsu,aarch64-linux
309237482,D,julius,aarch64-darwin
309237481,D,julius,x86_64-darwin
309237505,D,jupyter-all,aarch64-darwin
309237485,D,jupyter-all,aarch64-linux
309237495,D,jupyter-all,x86_64-darwin
309237510,D,jupyter-all,x86_64-linux
309237497,D,k40-whisperer,aarch64-darwin
309237487,D,k40-whisperer,aarch64-linux
309237504,D,k40-whisperer,x86_64-darwin
309237492,D,k40-whisperer,x86_64-linux
309237498,D,kabeljau,aarch64-darwin
309237493,D,kabeljau,aarch64-linux
309237488,D,kabeljau,x86_64-darwin
309237491,D,kabeljau,x86_64-linux
309237490,D,kagen,aarch64-darwin
309237489,D,kagen,aarch64-linux
309237496,D,kagen,x86_64-darwin
309237494,D,kagen,x86_64-linux
309237501,D,kakounePlugins.rep,aarch64-darwin
309237506,D,kakounePlugins.rep,aarch64-linux
309237503,D,kakounePlugins.rep,x86_64-darwin
309237502,D,kakounePlugins.rep,x86_64-linux
309022674,D,kdePackages.kalzium,aarch64-linux
309237523,D,kitty,aarch64-darwin
309237521,D,kitty,aarch64-linux
309237524,D,kitty,x86_64-darwin
309237522,D,kitty,x86_64-linux
309237525,D,klipper-firmware,aarch64-linux
309237545,D,klipper-firmware,x86_64-linux
309237537,D,klipper-flash,aarch64-linux
309237546,D,klipper-flash,x86_64-linux
309237542,D,kuro,aarch64-linux
309237541,D,kuro,x86_64-linux
309237528,D,kxstitch,aarch64-linux
309237539,D,kxstitch,x86_64-linux
309237547,D,lanraragi,aarch64-darwin
309237550,D,lanraragi,aarch64-linux
309237549,D,lanraragi,x86_64-darwin
309237548,D,lanraragi,x86_64-linux
309237551,D,lazyjj,aarch64-linux
309237560,D,ledger-live-desktop,x86_64-linux
309237562,D,lemmy-ui,aarch64-darwin
309237555,D,lemmy-ui,aarch64-linux
309237561,D,lemmy-ui,x86_64-darwin
309237563,D,lemmy-ui,x86_64-linux
309028331,F,libportal-gtk3,aarch64-darwin
309237578,D,libpst,aarch64-darwin
309237577,D,libpst,aarch64-linux
309237586,D,libpst,x86_64-darwin
309237576,D,libpst,x86_64-linux
309237585,D,librechat,aarch64-darwin
309237584,D,librechat,aarch64-linux
309237587,D,librechat,x86_64-darwin
309237583,D,librechat,x86_64-linux
309237595,D,libretranslate,aarch64-darwin
309237596,D,libretranslate,x86_64-darwin
309237598,D,librum,aarch64-darwin
309237597,D,librum,x86_64-darwin
309237600,D,libsForQt5.libopenshot,aarch64-darwin
309237602,D,libsForQt5.libopenshot,aarch64-linux
309237601,D,libsForQt5.libopenshot,x86_64-darwin
309237599,D,libsForQt5.libopenshot,x86_64-linux
309237603,D,libvisio2svg,x86_64-linux
309237606,D,libwmf,aarch64-darwin
309237604,D,libwmf,aarch64-linux
309237607,D,libwmf,x86_64-darwin
309237605,D,libwmf,x86_64-linux
309237610,D,lilypond-unstable-with-fonts,aarch64-darwin
309237617,D,lilypond-unstable-with-fonts,aarch64-linux
309237631,D,lilypond-unstable-with-fonts,x86_64-darwin
309237629,D,lilypond-unstable-with-fonts,x86_64-linux
309237625,D,lilypond-unstable,aarch64-darwin
309237615,D,lilypond-unstable,aarch64-linux
309237623,D,lilypond-unstable,x86_64-darwin
309237619,D,lilypond-unstable,x86_64-linux
309237630,D,lilypond-with-fonts,aarch64-darwin
309237616,D,lilypond-with-fonts,aarch64-linux
309237646,D,lilypond-with-fonts,x86_64-darwin
309237634,D,lilypond-with-fonts,x86_64-linux
309237618,D,lilypond,aarch64-darwin
309237628,D,lilypond,aarch64-linux
309237609,D,lilypond,x86_64-darwin
309237608,D,lilypond,x86_64-linux
309237620,D,linux-doc,aarch64-linux
309237624,D,linux-doc,x86_64-linux
309237659,F,linuxKernel.packages.linux_6_12.acer-wmi-battery,aarch64-linux
309237666,F,linuxKernel.packages.linux_6_12.ax99100,aarch64-linux
309237667,F,linuxKernel.packages.linux_6_12.ax99100,x86_64-linux
309237697,F,linuxKernel.packages.linux_6_12.fwts-efi-runtime,aarch64-linux
309237698,F,linuxKernel.packages.linux_6_12.fwts-efi-runtime,x86_64-linux
309237869,F,linuxKernel.packages.linux_6_12.lenovo-legion-module,aarch64-linux
309237724,F,linuxKernel.packages.linux_6_12.linux-gpib,aarch64-linux
309237726,F,linuxKernel.packages.linux_6_12.linux-gpib,x86_64-linux
309237730,F,linuxKernel.packages.linux_6_12.lttng-modules,aarch64-linux
309237731,F,linuxKernel.packages.linux_6_12.lttng-modules,x86_64-linux
309237871,F,linuxKernel.packages.linux_6_12.mba6x_bl,aarch64-linux
309237732,F,linuxKernel.packages.linux_6_12.mba6x_bl,x86_64-linux
309237736,F,linuxKernel.packages.linux_6_12.mbp2018-bridge-drv,aarch64-linux
309237735,F,linuxKernel.packages.linux_6_12.mbp2018-bridge-drv,x86_64-linux
309237742,F,linuxKernel.packages.linux_6_12.netatop,aarch64-linux
309237744,F,linuxKernel.packages.linux_6_12.netatop,x86_64-linux
309237802,F,linuxKernel.packages.linux_6_12.rust-out-of-tree-module,aarch64-linux
309237804,F,linuxKernel.packages.linux_6_12.rust-out-of-tree-module,x86_64-linux
309237806,F,linuxKernel.packages.linux_6_12.shufflecake,aarch64-linux
309237808,F,linuxKernel.packages.linux_6_12.shufflecake,x86_64-linux
309237819,F,linuxKernel.packages.linux_6_12.tbs,aarch64-linux
309237825,F,linuxKernel.packages.linux_6_12.tsme-test,aarch64-linux
309237872,D,linuxKernel.packages.linux_6_12.virtualbox,x86_64-linux
309237882,F,linuxKernel.packages.linux_6_16.acer-wmi-battery,aarch64-linux
309237884,F,linuxKernel.packages.linux_6_16.ax99100,aarch64-linux
309237978,F,linuxKernel.packages.linux_6_16.ax99100,x86_64-linux
309237897,F,linuxKernel.packages.linux_6_16.chipsec,x86_64-linux
309237994,F,linuxKernel.packages.linux_6_16.digimend,aarch64-linux
309237903,F,linuxKernel.packages.linux_6_16.digimend,x86_64-linux
309237915,F,linuxKernel.packages.linux_6_16.fwts-efi-runtime,aarch64-linux
309238075,F,linuxKernel.packages.linux_6_16.fwts-efi-runtime,x86_64-linux
309237920,F,linuxKernel.packages.linux_6_16.hid-ite8291r3,aarch64-linux
309237921,F,linuxKernel.packages.linux_6_16.hid-ite8291r3,x86_64-linux
309237939,F,linuxKernel.packages.linux_6_16.lenovo-legion-module,aarch64-linux
309237943,F,linuxKernel.packages.linux_6_16.linux-gpib,aarch64-linux
309237942,F,linuxKernel.packages.linux_6_16.linux-gpib,x86_64-linux
309237945,F,linuxKernel.packages.linux_6_16.lkrg,aarch64-linux
309238088,F,linuxKernel.packages.linux_6_16.lkrg,x86_64-linux
309237947,F,linuxKernel.packages.linux_6_16.lttng-modules,aarch64-linux
309237946,F,linuxKernel.packages.linux_6_16.lttng-modules,x86_64-linux
309237948,F,linuxKernel.packages.linux_6_16.mba6x_bl,aarch64-linux
309237949,F,linuxKernel.packages.linux_6_16.mba6x_bl,x86_64-linux
309237950,F,linuxKernel.packages.linux_6_16.mbp2018-bridge-drv,aarch64-linux
309237951,F,linuxKernel.packages.linux_6_16.mbp2018-bridge-drv,x86_64-linux
309237954,F,linuxKernel.packages.linux_6_16.msi-ec,aarch64-linux
309237960,F,linuxKernel.packages.linux_6_16.netatop,aarch64-linux
309237961,F,linuxKernel.packages.linux_6_16.netatop,x86_64-linux
309237997,F,linuxKernel.packages.linux_6_16.rtl8188eus-aircrack,aarch64-linux
309237999,F,linuxKernel.packages.linux_6_16.rtl8188eus-aircrack,x86_64-linux
309237998,F,linuxKernel.packages.linux_6_16.rtl8189es,aarch64-linux
309238001,F,linuxKernel.packages.linux_6_16.rtl8189es,x86_64-linux
309238000,F,linuxKernel.packages.linux_6_16.rtl8189fs,aarch64-linux
309238002,F,linuxKernel.packages.linux_6_16.rtl8189fs,x86_64-linux
309238004,F,linuxKernel.packages.linux_6_16.rtl8192eu,x86_64-linux
309238006,F,linuxKernel.packages.linux_6_16.rtl8723ds,aarch64-linux
309238005,F,linuxKernel.packages.linux_6_16.rtl8723ds,x86_64-linux
309238007,F,linuxKernel.packages.linux_6_16.rtl8812au,aarch64-linux
309238010,F,linuxKernel.packages.linux_6_16.rtl8812au,x86_64-linux
309238008,F,linuxKernel.packages.linux_6_16.rtl8814au,aarch64-linux
309238009,F,linuxKernel.packages.linux_6_16.rtl8814au,x86_64-linux
309238012,F,linuxKernel.packages.linux_6_16.rtl8821au,aarch64-linux
309238011,F,linuxKernel.packages.linux_6_16.rtl8821au,x86_64-linux
309238017,F,linuxKernel.packages.linux_6_16.rtl8821cu,aarch64-linux
309238013,F,linuxKernel.packages.linux_6_16.rtl8821cu,x86_64-linux
309238015,F,linuxKernel.packages.linux_6_16.rtl8852au,x86_64-linux
309238019,F,linuxKernel.packages.linux_6_16.rtl88x2bu,aarch64-linux
309238022,F,linuxKernel.packages.linux_6_16.rtl88x2bu,x86_64-linux
309238018,F,linuxKernel.packages.linux_6_16.rtl88xxau-aircrack,aarch64-linux
309238020,F,linuxKernel.packages.linux_6_16.rtl88xxau-aircrack,x86_64-linux
309238025,F,linuxKernel.packages.linux_6_16.rust-out-of-tree-module,aarch64-linux
309238023,F,linuxKernel.packages.linux_6_16.rust-out-of-tree-module,x86_64-linux
309238028,F,linuxKernel.packages.linux_6_16.shufflecake,aarch64-linux
309238029,F,linuxKernel.packages.linux_6_16.shufflecake,x86_64-linux
309238043,F,linuxKernel.packages.linux_6_16.tsme-test,aarch64-linux
309238081,D,linuxKernel.packages.linux_6_16.virtualbox,x86_64-linux
309238066,F,linuxKernel.packages.linux_6_16.vmm_clock,x86_64-linux
309238094,F,linuxKernel.packages.linux_6_17.acer-wmi-battery,aarch64-linux
309238089,F,linuxKernel.packages.linux_6_17.apfs,aarch64-linux
309238129,F,linuxKernel.packages.linux_6_17.apfs,x86_64-linux
309238128,F,linuxKernel.packages.linux_6_17.ax99100,aarch64-linux
309238148,F,linuxKernel.packages.linux_6_17.ax99100,x86_64-linux
309238104,F,linuxKernel.packages.linux_6_17.chipsec,x86_64-linux
309238232,F,linuxKernel.packages.linux_6_17.digimend,aarch64-linux
309238112,F,linuxKernel.packages.linux_6_17.digimend,x86_64-linux
309238124,F,linuxKernel.packages.linux_6_17.fwts-efi-runtime,aarch64-linux
309238126,F,linuxKernel.packages.linux_6_17.fwts-efi-runtime,x86_64-linux
309238293,F,linuxKernel.packages.linux_6_17.hid-ite8291r3,aarch64-linux
309238132,F,linuxKernel.packages.linux_6_17.hid-ite8291r3,x86_64-linux
309238152,F,linuxKernel.packages.linux_6_17.lenovo-legion-module,aarch64-linux
309238150,F,linuxKernel.packages.linux_6_17.linux-gpib,aarch64-linux
309238154,F,linuxKernel.packages.linux_6_17.linux-gpib,x86_64-linux
309238156,F,linuxKernel.packages.linux_6_17.lkrg,aarch64-linux
309238158,F,linuxKernel.packages.linux_6_17.lkrg,x86_64-linux
309238157,F,linuxKernel.packages.linux_6_17.lttng-modules,aarch64-linux
309238159,F,linuxKernel.packages.linux_6_17.lttng-modules,x86_64-linux
309238160,F,linuxKernel.packages.linux_6_17.mba6x_bl,aarch64-linux
309238162,F,linuxKernel.packages.linux_6_17.mba6x_bl,x86_64-linux
309238164,F,linuxKernel.packages.linux_6_17.mbp2018-bridge-drv,aarch64-linux
309238166,F,linuxKernel.packages.linux_6_17.mbp2018-bridge-drv,x86_64-linux
309238167,F,linuxKernel.packages.linux_6_17.msi-ec,aarch64-linux
309238173,F,linuxKernel.packages.linux_6_17.netatop,aarch64-linux
309238174,F,linuxKernel.packages.linux_6_17.netatop,x86_64-linux
309238192,F,linuxKernel.packages.linux_6_17.openafs,aarch64-linux
309238190,F,linuxKernel.packages.linux_6_17.openafs,x86_64-linux
309238195,F,linuxKernel.packages.linux_6_17.openafs_1_8,aarch64-linux
309238196,F,linuxKernel.packages.linux_6_17.openafs_1_8,x86_64-linux
309238203,F,linuxKernel.packages.linux_6_17.rtl8188eus-aircrack,aarch64-linux
309238204,F,linuxKernel.packages.linux_6_17.rtl8188eus-aircrack,x86_64-linux
309238205,F,linuxKernel.packages.linux_6_17.rtl8189es,aarch64-linux
309238206,F,linuxKernel.packages.linux_6_17.rtl8189es,x86_64-linux
309238207,F,linuxKernel.packages.linux_6_17.rtl8189fs,aarch64-linux
309238210,F,linuxKernel.packages.linux_6_17.rtl8189fs,x86_64-linux
309238211,F,linuxKernel.packages.linux_6_17.rtl8192eu,x86_64-linux
309238212,F,linuxKernel.packages.linux_6_17.rtl8723ds,aarch64-linux
309238215,F,linuxKernel.packages.linux_6_17.rtl8723ds,x86_64-linux
309238213,F,linuxKernel.packages.linux_6_17.rtl8812au,aarch64-linux
309238214,F,linuxKernel.packages.linux_6_17.rtl8812au,x86_64-linux
309238216,F,linuxKernel.packages.linux_6_17.rtl8814au,aarch64-linux
309238217,F,linuxKernel.packages.linux_6_17.rtl8814au,x86_64-linux
309238218,F,linuxKernel.packages.linux_6_17.rtl8821au,aarch64-linux
309238219,F,linuxKernel.packages.linux_6_17.rtl8821au,x86_64-linux
309238221,F,linuxKernel.packages.linux_6_17.rtl8821ce,x86_64-linux
309238220,F,linuxKernel.packages.linux_6_17.rtl8821cu,aarch64-linux
309238222,F,linuxKernel.packages.linux_6_17.rtl8821cu,x86_64-linux
309238223,F,linuxKernel.packages.linux_6_17.rtl8852au,x86_64-linux
309238226,F,linuxKernel.packages.linux_6_17.rtl88x2bu,aarch64-linux
309238225,F,linuxKernel.packages.linux_6_17.rtl88x2bu,x86_64-linux
309238229,F,linuxKernel.packages.linux_6_17.rtl88xxau-aircrack,aarch64-linux
309238228,F,linuxKernel.packages.linux_6_17.rtl88xxau-aircrack,x86_64-linux
309238234,F,linuxKernel.packages.linux_6_17.rust-out-of-tree-module,aarch64-linux
309238236,F,linuxKernel.packages.linux_6_17.rust-out-of-tree-module,x86_64-linux
309238238,F,linuxKernel.packages.linux_6_17.shufflecake,aarch64-linux
309238240,F,linuxKernel.packages.linux_6_17.shufflecake,x86_64-linux
309238255,F,linuxKernel.packages.linux_6_17.tsme-test,aarch64-linux
309238299,D,linuxKernel.packages.linux_6_17.virtualbox,x86_64-linux
309238278,F,linuxKernel.packages.linux_6_17.vmm_clock,x86_64-linux
309238289,F,linuxKernel.packages.linux_6_6.acer-wmi-battery,aarch64-linux
309238359,F,linuxKernel.packages.linux_6_6.lenovo-legion-module,aarch64-linux
309238366,F,linuxKernel.packages.linux_6_6.lttng-modules,aarch64-linux
309238367,F,linuxKernel.packages.linux_6_6.lttng-modules,x86_64-linux
309238368,F,linuxKernel.packages.linux_6_6.mba6x_bl,aarch64-linux
309238369,F,linuxKernel.packages.linux_6_6.mba6x_bl,x86_64-linux
309238370,F,linuxKernel.packages.linux_6_6.mbp2018-bridge-drv,aarch64-linux
309238371,F,linuxKernel.packages.linux_6_6.mbp2018-bridge-drv,x86_64-linux
309238380,F,linuxKernel.packages.linux_6_6.netatop,aarch64-linux
309238381,F,linuxKernel.packages.linux_6_6.netatop,x86_64-linux
309238449,F,linuxKernel.packages.linux_6_6.shufflecake,aarch64-linux
309238450,F,linuxKernel.packages.linux_6_6.shufflecake,x86_64-linux
309238462,F,linuxKernel.packages.linux_6_6.tbs,aarch64-linux
309238469,F,linuxKernel.packages.linux_6_6.tbs,x86_64-linux
309238465,F,linuxKernel.packages.linux_6_6.tsme-test,aarch64-linux
309238472,F,linuxKernel.packages.linux_6_6.universal-pidff,aarch64-linux
309238511,D,linuxKernel.packages.linux_6_6.virtualbox,x86_64-linux
309238568,F,linuxKernel.packages.linux_zen.apfs,x86_64-linux
309238567,F,linuxKernel.packages.linux_zen.ax99100,x86_64-linux
309238585,F,linuxKernel.packages.linux_zen.chipsec,x86_64-linux
309238537,F,linuxKernel.packages.linux_zen.digimend,x86_64-linux
309238544,F,linuxKernel.packages.linux_zen.fwts-efi-runtime,x86_64-linux
309238546,F,linuxKernel.packages.linux_zen.hid-ite8291r3,x86_64-linux
309238564,F,linuxKernel.packages.linux_zen.linux-gpib,x86_64-linux
309238571,F,linuxKernel.packages.linux_zen.lkrg,x86_64-linux
309238574,F,linuxKernel.packages.linux_zen.lttng-modules,x86_64-linux
309238575,F,linuxKernel.packages.linux_zen.mba6x_bl,x86_64-linux
309238576,F,linuxKernel.packages.linux_zen.mbp2018-bridge-drv,x86_64-linux
309238580,F,linuxKernel.packages.linux_zen.netatop,x86_64-linux
